"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT454379","hsa","hsa","hsa-miR-30c-1-3p","NRG4","0","0","0","0","1","0","0","0","1","1"
"MIRT455197","hsa","hsa","hsa-miR-30c-1-3p","GNL1","0","0","0","0","1","0","0","0","1","1"
"MIRT456471","hsa","hsa","hsa-miR-30c-1-3p","SERAC1","0","0","0","0","1","0","0","0","1","1"
"MIRT457836","hsa","hsa","hsa-miR-30c-1-3p","RNASEH2B","0","0","0","0","1","0","0","0","1","2"
"MIRT458029","hsa","hsa","hsa-miR-30c-1-3p","MRPL12","0","0","0","0","1","0","0","0","1","1"
"MIRT458707","hsa","hsa","hsa-miR-30c-1-3p","VPS39","0","0","0","0","1","0","0","0","1","1"
"MIRT458978","hsa","hsa","hsa-miR-30c-1-3p","TNFRSF10D","0","0","0","0","1","0","0","0","1","1"
"MIRT459318","hsa","hsa","hsa-miR-30c-1-3p","HAVCR2","0","0","0","0","1","0","0","0","1","1"
"MIRT459388","hsa","hsa","hsa-miR-30c-1-3p","MPLKIP","0","0","0","0","1","0","0","0","1","1"
"MIRT459415","hsa","hsa","hsa-miR-30c-1-3p","FAM83B","0","0","0","0","1","0","0","0","1","1"
"MIRT459592","hsa","hsa","hsa-miR-30c-1-3p","KCNK3","0","0","0","0","1","0","0","0","1","1"
"MIRT460024","hsa","hsa","hsa-miR-30c-1-3p","CDCP1","0","0","0","0","1","0","0","0","1","2"
"MIRT460114","hsa","hsa","hsa-miR-30c-1-3p","CXCL16","0","0","0","0","1","0","0","0","1","1"
"MIRT460406","hsa","hsa","hsa-miR-30c-1-3p","TNFRSF10B","0","0","0","0","1","0","0","0","1","1"
"MIRT461857","hsa","hsa","hsa-miR-30c-1-3p","ZNF317","0","0","0","0","1","0","0","0","1","1"
"MIRT462179","hsa","hsa","hsa-miR-30c-1-3p","ACADL","0","0","0","0","1","0","0","0","1","1"
"MIRT463370","hsa","hsa","hsa-miR-30c-1-3p","ZER1","0","0","0","0","1","0","0","0","1","1"
"MIRT463709","hsa","hsa","hsa-miR-30c-1-3p","YWHAE","0","0","0","0","1","0","0","0","1","4"
"MIRT464818","hsa","hsa","hsa-miR-30c-1-3p","UBE2B","0","0","0","0","1","0","0","0","1","1"
"MIRT466076","hsa","hsa","hsa-miR-30c-1-3p","TMEM184C","0","0","0","0","1","0","0","0","1","1"
"MIRT466517","hsa","hsa","hsa-miR-30c-1-3p","TBXA2R","0","0","0","0","1","0","0","0","1","1"
"MIRT470164","hsa","hsa","hsa-miR-30c-1-3p","PSMD11","0","0","0","0","1","0","0","0","1","2"
"MIRT471218","hsa","hsa","hsa-miR-30c-1-3p","PHAX","0","0","0","0","1","0","0","0","1","1"
"MIRT471768","hsa","hsa","hsa-miR-30c-1-3p","NUP43","0","0","0","0","1","0","0","0","1","2"
"MIRT472405","hsa","hsa","hsa-miR-30c-1-3p","NCKAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT473508","hsa","hsa","hsa-miR-30c-1-3p","MAZ","0","0","0","0","1","0","0","0","1","1"
"MIRT474334","hsa","hsa","hsa-miR-30c-1-3p","KMT2D","0","0","0","0","1","0","0","0","1","1"
"MIRT474379","hsa","hsa","hsa-miR-30c-1-3p","KLK10","0","0","0","0","1","0","0","0","1","1"
"MIRT474521","hsa","hsa","hsa-miR-30c-1-3p","KLHDC8A","0","0","0","0","1","0","0","0","1","1"
"MIRT476105","hsa","hsa","hsa-miR-30c-1-3p","GPR157","0","0","0","0","1","0","0","0","1","1"
"MIRT476353","hsa","hsa","hsa-miR-30c-1-3p","GIGYF1","0","0","0","0","1","0","0","0","1","1"
"MIRT476560","hsa","hsa","hsa-miR-30c-1-3p","GABARAPL1","0","0","0","0","1","0","0","0","1","1"
"MIRT477037","hsa","hsa","hsa-miR-30c-1-3p","FAM210A","0","0","0","0","1","0","0","0","1","1"
"MIRT477936","hsa","hsa","hsa-miR-30c-1-3p","DPM2","0","0","0","0","1","0","0","0","1","1"
"MIRT478562","hsa","hsa","hsa-miR-30c-1-3p","CTNND1","0","0","0","0","1","0","0","0","1","1"
"MIRT483993","hsa","hsa","hsa-miR-30c-1-3p","ATAD5","0","0","0","0","1","0","0","0","1","6"
"MIRT485172","hsa","hsa","hsa-miR-30c-1-3p","PTP4A1","0","0","0","0","1","0","0","0","1","2"
"MIRT486055","hsa","hsa","hsa-miR-30c-1-3p","CTDNEP1","0","0","0","0","1","0","0","0","1","1"
"MIRT486493","hsa","hsa","hsa-miR-30c-1-3p","MYH11","0","0","0","0","1","0","0","0","1","1"
"MIRT489254","hsa","hsa","hsa-miR-30c-1-3p","TTLL1","0","0","0","0","1","0","0","0","1","2"
"MIRT489280","hsa","hsa","hsa-miR-30c-1-3p","RBM8A","0","0","0","0","1","0","0","0","1","4"
"MIRT490087","hsa","hsa","hsa-miR-30c-1-3p","FN3K","0","0","0","0","1","0","0","0","1","2"
"MIRT491122","hsa","hsa","hsa-miR-30c-1-3p","PTPRE","0","0","0","0","1","0","0","0","1","1"
"MIRT491388","hsa","hsa","hsa-miR-30c-1-3p","HAUS3","0","0","0","0","1","0","0","0","1","1"
"MIRT494247","hsa","hsa","hsa-miR-30c-1-3p","CEP120","0","0","0","0","1","0","0","0","1","1"
"MIRT494552","hsa","hsa","hsa-miR-30c-1-3p","BAK1","0","0","0","0","1","0","0","0","1","1"
"MIRT496814","hsa","hsa","hsa-miR-30c-1-3p","CHRNB2","0","0","0","0","1","0","0","0","1","1"
"MIRT498506","hsa","hsa","hsa-miR-30c-1-3p","FRK","0","0","0","0","1","0","0","0","1","1"
"MIRT498725","hsa","hsa","hsa-miR-30c-1-3p","SNTN","0","0","0","0","1","0","0","0","1","3"
"MIRT498771","hsa","hsa","hsa-miR-30c-1-3p","PARP15","0","0","0","0","1","0","0","0","1","1"
"MIRT500510","hsa","hsa","hsa-miR-30c-1-3p","ZBTB22","0","0","0","0","1","0","0","0","1","2"
"MIRT503417","hsa","hsa","hsa-miR-30c-1-3p","SLC25A45","0","0","0","0","1","0","0","0","1","3"
"MIRT508494","hsa","hsa","hsa-miR-30c-1-3p","FTO","0","0","0","0","1","0","0","0","1","1"
"MIRT508711","hsa","hsa","hsa-miR-30c-1-3p","CCNB1IP1","0","0","0","0","1","0","0","0","1","2"
"MIRT508880","hsa","hsa","hsa-miR-30c-1-3p","METTL14","0","0","0","0","1","0","0","0","1","1"
"MIRT509401","hsa","hsa","hsa-miR-30c-1-3p","MCM7","0","0","0","0","1","0","0","0","1","3"
"MIRT510107","hsa","hsa","hsa-miR-30c-1-3p","IRAK3","0","0","0","0","1","0","0","0","1","4"
"MIRT510356","hsa","hsa","hsa-miR-30c-1-3p","ZNF703","0","0","0","0","1","0","0","0","1","3"
"MIRT510789","hsa","hsa","hsa-miR-30c-1-3p","SF3B3","0","0","0","0","1","0","0","0","1","3"
"MIRT511333","hsa","hsa","hsa-miR-30c-1-3p","KHSRP","0","0","0","0","1","0","0","0","1","2"
"MIRT514346","hsa","hsa","hsa-miR-30c-1-3p","DNAH17","0","0","0","0","1","0","0","0","1","2"
"MIRT515250","hsa","hsa","hsa-miR-30c-1-3p","DUSP28","0","0","0","0","1","0","0","0","1","1"
"MIRT516205","hsa","hsa","hsa-miR-30c-1-3p","RPP30","0","0","0","0","1","0","0","0","1","1"
"MIRT516438","hsa","hsa","hsa-miR-30c-1-3p","ADAMTS4","0","0","0","0","1","0","0","0","1","2"
"MIRT518893","hsa","hsa","hsa-miR-30c-1-3p","CDC14B","0","0","0","0","1","0","0","0","1","1"
"MIRT518933","hsa","hsa","hsa-miR-30c-1-3p","LSG1","0","0","0","0","1","0","0","0","1","1"
"MIRT519680","hsa","hsa","hsa-miR-30c-1-3p","ZNF70","0","0","0","0","1","0","0","0","1","1"
"MIRT519905","hsa","hsa","hsa-miR-30c-1-3p","ZFAND4","0","0","0","0","1","0","0","0","1","2"
"MIRT519948","hsa","hsa","hsa-miR-30c-1-3p","ZCCHC8","0","0","0","0","1","0","0","0","1","1"
"MIRT520324","hsa","hsa","hsa-miR-30c-1-3p","UBXN2A","0","0","0","0","1","0","0","0","1","1"
"MIRT520491","hsa","hsa","hsa-miR-30c-1-3p","TRAM2","0","0","0","0","1","0","0","0","1","3"
"MIRT520609","hsa","hsa","hsa-miR-30c-1-3p","TMEM41B","0","0","0","0","1","0","0","0","1","1"
"MIRT520666","hsa","hsa","hsa-miR-30c-1-3p","TMEM11","0","0","0","0","1","0","0","0","1","1"
"MIRT520855","hsa","hsa","hsa-miR-30c-1-3p","SUGT1","0","0","0","0","1","0","0","0","1","1"
"MIRT521675","hsa","hsa","hsa-miR-30c-1-3p","PRKAR2A","0","0","0","0","1","0","0","0","1","1"
"MIRT522284","hsa","hsa","hsa-miR-30c-1-3p","NKAP","0","0","0","0","1","0","0","0","1","1"
"MIRT522539","hsa","hsa","hsa-miR-30c-1-3p","MED28","0","0","0","0","1","0","0","0","1","2"
"MIRT522582","hsa","hsa","hsa-miR-30c-1-3p","MAPK1IP1L","0","0","0","0","1","0","0","0","1","2"
"MIRT523481","hsa","hsa","hsa-miR-30c-1-3p","GNG4","0","0","0","0","1","0","0","0","1","1"
"MIRT523512","hsa","hsa","hsa-miR-30c-1-3p","GLUL","0","0","0","0","1","0","0","0","1","2"
"MIRT523675","hsa","hsa","hsa-miR-30c-1-3p","FOPNL","0","0","0","0","1","0","0","0","1","1"
"MIRT523718","hsa","hsa","hsa-miR-30c-1-3p","FBXW2","0","0","0","0","1","0","0","0","1","2"
"MIRT523870","hsa","hsa","hsa-miR-30c-1-3p","ESCO2","0","0","0","0","1","0","0","0","1","2"
"MIRT524854","hsa","hsa","hsa-miR-30c-1-3p","ARL5B","0","0","0","0","1","0","0","0","1","2"
"MIRT524931","hsa","hsa","hsa-miR-30c-1-3p","ALG10B","0","0","0","0","1","0","0","0","1","1"
"MIRT525460","hsa","hsa","hsa-miR-30c-1-3p","TMPRSS12","0","0","0","0","1","0","0","0","1","2"
"MIRT525899","hsa","hsa","hsa-miR-30c-1-3p","BUB1","0","0","0","0","1","0","0","0","1","1"
"MIRT526401","hsa","hsa","hsa-miR-30c-1-3p","TFAM","0","0","0","0","1","0","0","0","1","1"
"MIRT529955","hsa","hsa","hsa-miR-30c-1-3p","COA5","0","0","0","0","1","0","0","0","1","1"
"MIRT531020","hsa","hsa","hsa-miR-30c-1-3p","TDGF1P3","0","0","0","0","1","0","0","0","1","1"
"MIRT531548","hsa","hsa","hsa-miR-30c-1-3p","SRD5A1","0","0","0","0","1","0","0","0","1","1"
"MIRT535856","hsa","hsa","hsa-miR-30c-1-3p","MRPL17","0","0","0","0","1","0","0","0","1","1"
"MIRT536089","hsa","hsa","hsa-miR-30c-1-3p","MBOAT2","0","0","0","0","1","0","0","0","1","1"
"MIRT539201","hsa","hsa","hsa-miR-30c-1-3p","ANTXR2","0","0","0","0","1","0","0","0","1","1"
"MIRT541711","hsa","hsa","hsa-miR-30c-1-3p","TMEM33","0","0","0","0","1","0","0","0","1","1"
"MIRT541758","hsa","hsa","hsa-miR-30c-1-3p","KLF8","0","0","0","0","1","0","0","0","1","1"
"MIRT541890","hsa","hsa","hsa-miR-30c-1-3p","LY6G5B","0","0","0","0","1","0","0","0","1","1"
"MIRT543692","hsa","hsa","hsa-miR-30c-1-3p","FAM126A","0","0","0","0","1","0","0","0","1","1"
"MIRT544473","hsa","hsa","hsa-miR-30c-1-3p","TRIM4","0","0","0","0","1","0","0","0","1","1"
"MIRT544784","hsa","hsa","hsa-miR-30c-1-3p","ZKSCAN8","0","0","0","0","1","0","0","0","1","1"
"MIRT545717","hsa","hsa","hsa-miR-30c-1-3p","SPTLC2","0","0","0","0","1","0","0","0","1","1"
"MIRT551556","hsa","hsa","hsa-miR-30c-1-3p","LETM1","0","0","0","0","1","0","0","0","1","1"
"MIRT559057","hsa","hsa","hsa-miR-30c-1-3p","C19orf47","0","0","0","0","1","0","0","0","1","2"
"MIRT560787","hsa","hsa","hsa-miR-30c-1-3p","EPM2AIP1","0","0","0","0","1","0","0","0","1","1"
"MIRT562368","hsa","hsa","hsa-miR-30c-1-3p","ETV3","0","0","0","0","1","0","0","0","1","1"
"MIRT563609","hsa","hsa","hsa-miR-30c-1-3p","ZNF277","0","0","0","0","1","0","0","0","1","1"
"MIRT569228","hsa","hsa","hsa-miR-30c-1-3p","SUSD1","0","0","0","0","1","0","0","0","1","1"
"MIRT570503","hsa","hsa","hsa-miR-30c-1-3p","TFIP11","0","0","0","0","1","0","0","0","1","1"
"MIRT570906","hsa","hsa","hsa-miR-30c-1-3p","PPFIA4","0","0","0","0","1","0","0","0","1","1"
"MIRT573058","hsa","hsa","hsa-miR-30c-1-3p","TRIB1","0","0","0","0","1","0","0","0","1","1"
"MIRT574346","hsa","hsa","hsa-miR-30c-1-3p","ZBTB37","0","0","0","0","1","0","0","0","1","1"
"MIRT613663","hsa","hsa","hsa-miR-30c-1-3p","KIAA1210","0","0","0","0","1","0","0","0","1","1"
"MIRT618576","hsa","hsa","hsa-miR-30c-1-3p","RRAD","0","0","0","0","1","0","0","0","1","1"
"MIRT618965","hsa","hsa","hsa-miR-30c-1-3p","MRPS16","0","0","0","0","1","0","0","0","1","1"
"MIRT619175","hsa","hsa","hsa-miR-30c-1-3p","SLC16A4","0","0","0","0","1","0","0","0","1","1"
"MIRT620301","hsa","hsa","hsa-miR-30c-1-3p","AQP6","0","0","0","0","1","0","0","0","1","1"
"MIRT620686","hsa","hsa","hsa-miR-30c-1-3p","RFTN2","0","0","0","0","1","0","0","0","1","1"
"MIRT621640","hsa","hsa","hsa-miR-30c-1-3p","UBXN2B","0","0","0","0","1","0","0","0","1","1"
"MIRT621973","hsa","hsa","hsa-miR-30c-1-3p","STRIP2","0","0","0","0","1","0","0","0","1","1"
"MIRT622424","hsa","hsa","hsa-miR-30c-1-3p","NUDT19","0","0","0","0","1","0","0","0","1","1"
"MIRT622807","hsa","hsa","hsa-miR-30c-1-3p","PGAM5","0","0","0","0","1","0","0","0","1","2"
"MIRT624789","hsa","hsa","hsa-miR-30c-1-3p","AGAP9","0","0","0","0","1","0","0","0","1","1"
"MIRT624971","hsa","hsa","hsa-miR-30c-1-3p","ZNF665","0","0","0","0","1","0","0","0","1","2"
"MIRT625482","hsa","hsa","hsa-miR-30c-1-3p","SMAD9","0","0","0","0","1","0","0","0","1","1"
"MIRT626597","hsa","hsa","hsa-miR-30c-1-3p","ACAA2","0","0","0","0","1","0","0","0","1","2"
"MIRT626978","hsa","hsa","hsa-miR-30c-1-3p","LINC00598","0","0","0","0","1","0","0","0","1","1"
"MIRT628536","hsa","hsa","hsa-miR-30c-1-3p","ZNF701","0","0","0","0","1","0","0","0","1","1"
"MIRT628594","hsa","hsa","hsa-miR-30c-1-3p","TMEM251","0","0","0","0","1","0","0","0","1","1"
"MIRT628821","hsa","hsa","hsa-miR-30c-1-3p","SLC25A34","0","0","0","0","1","0","0","0","1","1"
"MIRT628899","hsa","hsa","hsa-miR-30c-1-3p","IGSF6","0","0","0","0","1","0","0","0","1","1"
"MIRT628961","hsa","hsa","hsa-miR-30c-1-3p","UBE2D4","0","0","0","0","1","0","0","0","1","1"
"MIRT629008","hsa","hsa","hsa-miR-30c-1-3p","OSBPL10","0","0","0","0","1","0","0","0","1","1"
"MIRT629062","hsa","hsa","hsa-miR-30c-1-3p","KIF1C","0","0","0","0","1","0","0","0","1","1"
"MIRT629349","hsa","hsa","hsa-miR-30c-1-3p","TMPRSS11BNL","0","0","0","0","1","0","0","0","1","1"
"MIRT629392","hsa","hsa","hsa-miR-30c-1-3p","CLEC17A","0","0","0","0","1","0","0","0","1","1"
"MIRT629450","hsa","hsa","hsa-miR-30c-1-3p","WIZ","0","0","0","0","1","0","0","0","1","1"
"MIRT629536","hsa","hsa","hsa-miR-30c-1-3p","TMEM239","0","0","0","0","1","0","0","0","1","1"
"MIRT629699","hsa","hsa","hsa-miR-30c-1-3p","XKR4","0","0","0","0","1","0","0","0","1","1"
"MIRT629740","hsa","hsa","hsa-miR-30c-1-3p","SCD5","0","0","0","0","1","0","0","0","1","1"
"MIRT629899","hsa","hsa","hsa-miR-30c-1-3p","SPATA5","0","0","0","0","1","0","0","0","1","1"
"MIRT629956","hsa","hsa","hsa-miR-30c-1-3p","GLP2R","0","0","0","0","1","0","0","0","1","1"
"MIRT630026","hsa","hsa","hsa-miR-30c-1-3p","MTL5","0","0","0","0","1","0","0","0","1","1"
"MIRT630184","hsa","hsa","hsa-miR-30c-1-3p","TLN1","0","0","0","0","1","0","0","0","1","1"
"MIRT630328","hsa","hsa","hsa-miR-30c-1-3p","PAQR5","0","0","0","0","1","0","0","0","1","1"
"MIRT630365","hsa","hsa","hsa-miR-30c-1-3p","NCKIPSD","0","0","0","0","1","0","0","0","1","2"
"MIRT630392","hsa","hsa","hsa-miR-30c-1-3p","MYH9","0","0","0","0","1","0","0","0","1","2"
"MIRT630698","hsa","hsa","hsa-miR-30c-1-3p","EXTL3","0","0","0","0","1","0","0","0","1","1"
"MIRT631057","hsa","hsa","hsa-miR-30c-1-3p","LINC00346","0","0","0","0","1","0","0","0","1","1"
"MIRT631133","hsa","hsa","hsa-miR-30c-1-3p","SYNJ2","0","0","0","0","1","0","0","0","1","1"
"MIRT631377","hsa","hsa","hsa-miR-30c-1-3p","COL4A3BP","0","0","0","0","1","0","0","0","1","1"
"MIRT631473","hsa","hsa","hsa-miR-30c-1-3p","KLHL21","0","0","0","0","1","0","0","0","1","1"
"MIRT631560","hsa","hsa","hsa-miR-30c-1-3p","TRAF3IP2","0","0","0","0","1","0","0","0","1","1"
"MIRT631618","hsa","hsa","hsa-miR-30c-1-3p","PCDHB11","0","0","0","0","1","0","0","0","1","1"
"MIRT631938","hsa","hsa","hsa-miR-30c-1-3p","CDKAL1","0","0","0","0","1","0","0","0","1","2"
"MIRT632112","hsa","hsa","hsa-miR-30c-1-3p","SSR1","0","0","0","0","1","0","0","0","1","1"
"MIRT632448","hsa","hsa","hsa-miR-30c-1-3p","SGTB","0","0","0","0","1","0","0","0","1","1"
"MIRT632655","hsa","hsa","hsa-miR-30c-1-3p","NAV1","0","0","0","0","1","0","0","0","1","1"
"MIRT632691","hsa","hsa","hsa-miR-30c-1-3p","MTMR10","0","0","0","0","1","0","0","0","1","1"
"MIRT632831","hsa","hsa","hsa-miR-30c-1-3p","IGF1","0","0","0","0","1","0","0","0","1","1"
"MIRT632908","hsa","hsa","hsa-miR-30c-1-3p","FRRS1","0","0","0","0","1","0","0","0","1","1"
"MIRT633030","hsa","hsa","hsa-miR-30c-1-3p","DNAL1","0","0","0","0","1","0","0","0","1","1"
"MIRT633382","hsa","hsa","hsa-miR-30c-1-3p","FBXW8","0","0","0","0","1","0","0","0","1","1"
"MIRT633443","hsa","hsa","hsa-miR-30c-1-3p","KLLN","0","0","0","0","1","0","0","0","1","1"
"MIRT633729","hsa","hsa","hsa-miR-30c-1-3p","BPNT1","0","0","0","0","1","0","0","0","1","1"
"MIRT633782","hsa","hsa","hsa-miR-30c-1-3p","ZNF490","0","0","0","0","1","0","0","0","1","1"
"MIRT633835","hsa","hsa","hsa-miR-30c-1-3p","WHAMM","0","0","0","0","1","0","0","0","1","1"
"MIRT633865","hsa","hsa","hsa-miR-30c-1-3p","ATP6V1A","0","0","0","0","1","0","0","0","1","1"
"MIRT633912","hsa","hsa","hsa-miR-30c-1-3p","DNAH9","0","0","0","0","1","0","0","0","1","1"
"MIRT634045","hsa","hsa","hsa-miR-30c-1-3p","NUP155","0","0","0","0","1","0","0","0","1","1"
"MIRT634269","hsa","hsa","hsa-miR-30c-1-3p","TIAL1","0","0","0","0","1","0","0","0","1","1"
"MIRT634377","hsa","hsa","hsa-miR-30c-1-3p","RAP2B","0","0","0","0","1","0","0","0","1","1"
"MIRT634576","hsa","hsa","hsa-miR-30c-1-3p","LRIG2","0","0","0","0","1","0","0","0","1","2"
"MIRT634623","hsa","hsa","hsa-miR-30c-1-3p","TOR1AIP2","0","0","0","0","1","0","0","0","1","1"
"MIRT634696","hsa","hsa","hsa-miR-30c-1-3p","DSEL","0","0","0","0","1","0","0","0","1","1"
"MIRT634771","hsa","hsa","hsa-miR-30c-1-3p","CD3D","0","0","0","0","1","0","0","0","1","1"
"MIRT634998","hsa","hsa","hsa-miR-30c-1-3p","MORN4","0","0","0","0","1","0","0","0","1","1"
"MIRT635027","hsa","hsa","hsa-miR-30c-1-3p","WWTR1","0","0","0","0","1","0","0","0","1","1"
"MIRT635580","hsa","hsa","hsa-miR-30c-1-3p","TTC9C","0","0","0","0","1","0","0","0","1","1"
"MIRT635796","hsa","hsa","hsa-miR-30c-1-3p","DNAJC10","0","0","0","0","1","0","0","0","1","1"
"MIRT635840","hsa","hsa","hsa-miR-30c-1-3p","ZNF264","0","0","0","0","1","0","0","0","1","1"
"MIRT636046","hsa","hsa","hsa-miR-30c-1-3p","ZSCAN29","0","0","0","0","1","0","0","0","1","2"
"MIRT636073","hsa","hsa","hsa-miR-30c-1-3p","ZNF280C","0","0","0","0","1","0","0","0","1","1"
"MIRT636700","hsa","hsa","hsa-miR-30c-1-3p","ARSK","0","0","0","0","1","0","0","0","1","1"
"MIRT637441","hsa","hsa","hsa-miR-30c-1-3p","ZNF324B","0","0","0","0","1","0","0","0","1","1"
"MIRT637585","hsa","hsa","hsa-miR-30c-1-3p","PLD6","0","0","0","0","1","0","0","0","1","1"
"MIRT637675","hsa","hsa","hsa-miR-30c-1-3p","PPM1D","0","0","0","0","1","0","0","0","1","1"
"MIRT637890","hsa","hsa","hsa-miR-30c-1-3p","SLC19A3","0","0","0","0","1","0","0","0","1","2"
"MIRT638600","hsa","hsa","hsa-miR-30c-1-3p","HINT1","0","0","0","0","1","0","0","0","1","1"
"MIRT638874","hsa","hsa","hsa-miR-30c-1-3p","CEP97","0","0","0","0","1","0","0","0","1","2"
"MIRT640203","hsa","hsa","hsa-miR-30c-1-3p","TIMM50","0","0","0","0","1","0","0","0","1","1"
"MIRT641595","hsa","hsa","hsa-miR-30c-1-3p","TNS4","0","0","0","0","1","0","0","0","1","1"
"MIRT644996","hsa","hsa","hsa-miR-30c-1-3p","POLR2J3","0","0","0","0","1","0","0","0","1","1"
"MIRT645062","hsa","hsa","hsa-miR-30c-1-3p","UQCRQ","0","0","0","0","1","0","0","0","1","1"
"MIRT645480","hsa","hsa","hsa-miR-30c-1-3p","AR","0","0","0","0","1","0","0","0","1","1"
"MIRT646951","hsa","hsa","hsa-miR-30c-1-3p","UPK3BL","0","0","0","0","1","0","0","0","1","1"
"MIRT647932","hsa","hsa","hsa-miR-30c-1-3p","RNF152","0","0","0","0","1","0","0","0","1","1"
"MIRT648303","hsa","hsa","hsa-miR-30c-1-3p","SNRPD1","0","0","0","0","1","0","0","0","1","2"
"MIRT649046","hsa","hsa","hsa-miR-30c-1-3p","SLC1A2","0","0","0","0","1","0","0","0","1","1"
"MIRT649887","hsa","hsa","hsa-miR-30c-1-3p","SLFN12L","0","0","0","0","1","0","0","0","1","1"
"MIRT650199","hsa","hsa","hsa-miR-30c-1-3p","DOCK7","0","0","0","0","1","0","0","0","1","1"
"MIRT652049","hsa","hsa","hsa-miR-30c-1-3p","TTC39B","0","0","0","0","1","0","0","0","1","1"
